Promoter,Threshold,Activation,S5PInt,S2PInt,Contact,DistActivation
1,75,10,20.3025,6.54054,16.43,131.399
1,75,10,13.0783,3.78378,12.89,128.512
1,75,10,27.5115,6.55135,24.32,121.855
1,80,10,11.4195,4.32432,9.87,125.233
1,80,10,15.0425,4.32432,12.4,121.775
1,80,10,7.4612,2.7027,5.47,124.215
1,80,10,10.1262,3.78378,8.04,149.321
1,80,10,13.387,3.24324,11.74,119.418
1,80,10,8.1795,1.62162,4.76,128.707
1,80,10,12.6501,4.86486,11.19,131.905
1,80,10,22.2764,7.02703,22.08,143.423
1,80,10,20.2406,3.78378,17.31,130.687
1,80,10,35.2723,3.78378,32.39,121.915
1,80,10,24.6354,8.64865,21.72,148.182
1,80,10,4.5525,1.01622,3.08,140.065
1,80,10,4.4912,1.08108,2.17,164.508
1,80,10,4.9991,1.08108,3.73,135.101
1,80,10,13.6985,4.21622,10.95,117.263
1,80,10,17.0511,3.24324,14.17,126.872
1,80,10,11.0414,3.78378,9.01,120.417
1,80,10,35.3233,10.2703,33.09,130.845
1,80,10,3.3287,0.540541,0.94,127.253
1,80,10,14.4152,3.24324,11.63,135.427
1,90,10,2.7202,0,0.04,0
1,90,10,13.8933,5.40541,10.58,147.677
1,90,10,15.1886,1.62162,12.3,113.18
1,90,10,3.5207,0.540541,1.52,129.608
1,90,10,22.751,4.86486,20.4,137.916
1,90,10,25.1024,4.23784,23.32,125.688
1,90,10,8.5247,2.16216,6.49,122.191
1,90,10,12.4153,4.86486,9.87,124.436
1,90,10,11.9348,3.78378,9.1,126.219
1,90,10,5.8861,1.08108,3.27,119.462
1,90,10,2.2583,0,0.01,0
1,90,10,19.3139,4.86486,17.79,119.943
1,90,10,14.9978,3.78378,10.39,128.313
1,90,10,3.7447,0,1.55,0
1,90,10,23.8503,6.11892,21.71,127.948
1,90,10,13.1274,2.7027,11.06,123.204
1,90,10,5.0656,1.08108,3.35,125.028
1,90,10,13.964,5.40541,10.93,134.532
1,90,10,20.3544,4.86486,19.02,146.552
1,90,10,24.5936,5.25405,20.19,134.366
1,100,10,10.8515,2.16216,9.53,123.494
1,100,10,18.7419,2.7027,15.96,126.614
1,100,10,11.9767,2.82162,8.23,136.279
1,100,10,25.4623,5.53514,23.76,128.197
1,100,10,11.8698,2.7027,9.23,128.714
1,100,10,14.4908,2.7027,11.62,124.625
1,100,10,20.1822,4.62703,17.13,130.847
1,100,10,29.5026,4.86486,23.22,134.548
1,100,10,5.9265,1.62162,4.52,134.606
1,100,10,22.3736,6.48649,19.89,135.643
1,100,10,30.6926,6.72432,28.41,128.648
1,100,10,28.9377,4.92973,23.6,120.312
1,100,10,9.4382,2.16216,8.04,121.141
1,100,10,16.5783,3.78378,12.39,133.845
1,100,10,27.1747,7.56757,23.42,139.341
1,100,10,10.4795,1.62162,7.57,124.882
1,100,10,6.0246,0.745946,4.03,123.071
1,100,10,11.1735,1.62162,9.4,134.498
1,100,10,21.3626,5.40541,17.12,151.805
1,100,10,20.3615,5.94595,17.83,118.813
1,10,15,5.5493,3.78378,4.47,162.157
1,10,15,5.9679,3.24324,3.89,163.968
1,10,15,10.5494,5.94595,9.76,169.152
1,10,15,7.0662,3.01622,5.5,184.558
1,10,15,2.3576,0,0.1,0
1,10,15,8.548,5.40541,6.98,150.408
1,10,15,16.179,11.027,15.27,167.987
1,10,15,19.5272,11.8919,20.05,155.097
1,10,15,27.8685,11.3514,25.76,164.877
1,10,15,4.4661,1.62162,2.18,183.493
1,10,15,5.312,1.62162,3.54,167.347
1,10,15,14.8914,8,13.66,171.623
1,10,15,7.4364,4.32432,5.79,182.24
1,10,15,13.3161,5.40541,10.96,136.616
1,10,15,8.3697,4.86486,8.1,133.371
1,10,15,17.954,12.6595,16.16,181.543
1,10,15,4.6787,2.47568,3.15,205.227
1,10,15,9.6392,8.10811,9.98,180.99
1,10,15,8.861,4.86486,7.74,145.048
1,10,15,5.2965,2.7027,5.01,128.669
1,20,15,3.7993,2.16216,1.74,201.327
1,20,15,1.8654,0,0.08,0
1,20,15,7.5032,3.57838,5.63,167.216
1,20,15,7.6854,2.7027,4.79,171.244
1,20,15,7.6284,3.02703,6.02,146.234
1,20,15,6.6323,3.24324,6.2,157.859
1,20,15,11.2918,8.10811,10.46,155.957
1,20,15,4.0205,2.16216,1.34,194.87
1,20,15,8.4795,5.40541,7,159.704
1,20,15,10.5634,5.94595,9.76,128.432
1,20,15,10.9061,6,8.44,148.02
1,20,15,9.2598,7.02703,8.53,146.741
1,20,15,6.1393,3.24324,5.27,128.499
1,20,15,3.1774,0.540541,0.79,131.142
1,20,15,19.0432,8.27027,18.64,152.202
1,20,15,10.7763,4.86486,9.95,138.413
1,20,15,2.2202,0,0.01,0
1,20,15,3.487,2.16216,2.45,163.443
1,20,15,7.7857,4.62703,6.73,154.583
1,20,15,29.2581,16.2162,28.26,140.435
1,30,15,8.1895,4.05405,5.81,147.591
1,30,15,11.6556,5.40541,11.01,132.836
1,30,15,5.7834,2.16216,3.88,164.291
1,30,15,18.2934,5.14595,14.69,127.761
1,30,15,11.1845,4.7027,10.24,166.613
1,30,15,8.9314,3.78378,7.42,149.386
1,30,15,8.4426,3.24324,7.37,134.349
1,30,15,12.0818,8.72432,12.43,146.62
1,30,15,17.0432,8.64865,15.59,156.31
1,30,15,13.3843,2.84324,10.45,180.531
1,30,15,6.2406,1.42703,4.05,117.176
1,30,15,8.825,4.86486,7.23,152.703
1,30,15,3.6836,2.16216,1.81,172.928
1,30,15,22.6633,14.5946,20.76,159.317
1,30,15,8.9645,2.7027,7.03,144.65
1,30,15,5.8414,3.24324,4.22,137.672
1,30,15,10.9091,5.35135,8.07,172.309
1,30,15,7.3082,3.24324,6.19,129.949
1,30,15,6.6708,4.86486,6.28,124.065
1,30,15,14.6089,4.86486,11.33,172.278
1,40,15,4.3348,1.62162,2.21,120.945
1,40,15,11.0551,5.94595,7.73,167.454
1,40,15,12.0615,3.78378,10.66,130.825
1,40,15,8.8462,4.57297,7.11,141.643
1,40,15,4.3834,3.07027,3.22,178.432
1,40,15,9.3118,4.86486,8.13,183.646
1,40,15,23.0155,10.0757,21.78,134.75
1,40,15,20.1232,8.10811,19.14,138.802
1,40,15,3.3084,1.08108,1.52,197.326
1,40,15,17.8839,10.2703,15.42,129.089
1,40,15,12.5823,5.40541,11.5,127.968
1,40,15,13.6637,5.94595,12.39,135.901
1,40,15,11.6022,6.02162,8.82,160.152
1,40,15,5.1655,1.62162,2.54,126.992
1,40,15,8.8789,4.84324,7.21,160.405
1,40,15,6.1054,2.16216,4.17,189.814
1,40,15,1.8003,0,0,0
1,40,15,5.2085,2.15135,3.43,181.876
1,40,15,13.4462,4.86486,12,124.478
1,40,15,8.113,2.16216,5.37,141.526
1,50,15,7.7405,3.78378,6.52,168.164
1,50,15,16.0456,5.94595,14.74,134.057
1,50,15,5.9839,1.62162,3.81,117.305
1,50,15,2.2315,0.540541,0.31,123.711
1,50,15,10.0812,4.76757,8.51,142.143
1,50,15,2.3899,0,0.27,0
1,50,15,5.9658,2.7027,4.61,127.035
1,50,15,6.1894,2.97297,5.06,152.09
1,50,15,5.2161,2.7027,3.55,157.222
1,50,15,10.3664,4.32432,7.79,151.284
1,50,15,28.1262,10.8108,25.54,139.709
1,50,15,2.3384,0,0,0
1,50,15,12.1651,5.83784,10.48,146.868
1,50,15,7.2964,3.24324,5.31,145.052
1,50,15,5.4221,3.78378,3.52,155.996
1,50,15,4.4672,1.08108,2.09,119.696
1,50,15,10.7446,7.02703,9.78,133.028
1,50,15,18.6927,9.72973,18.5,142.501
1,50,15,10.4704,4.86486,7.97,182.604
1,50,15,2.6584,0,0.07,0
1,60,15,8.1295,4.46486,7.64,131.277
1,60,15,12.7033,8.10811,12.88,128.662
1,60,15,4.0191,1.08108,1.78,117.222
1,60,15,10.0234,3.24324,7.81,133.333
1,60,15,22.809,12.5081,23.45,127.465
1,60,15,3.1991,0.691892,1.43,126.114
1,60,15,11.0327,3.78378,9.61,141.102
1,60,15,14.1062,5.94595,12.65,118.311
1,60,15,2.7357,0.302703,1.44,126.465
1,60,15,16.5032,7.45946,14.95,136.716
1,60,15,8.2761,2.77838,4.65,152.921
1,60,15,9.7284,4.86486,9.19,127.862
1,60,15,2.4392,0.540541,0.58,263.954
1,60,15,9.1076,3.78378,7.59,139.526
1,60,15,4.7319,2.16216,3,149.646
1,60,15,12.9959,4.32432,9.75,149.817
1,60,15,22.8917,6.48649,20.12,129.275
1,60,15,10.8172,5.55676,7.97,161.425
1,60,15,17.8882,9.18919,17.17,137.045
1,60,15,3.2146,1.62162,1.94,129.353
1,70,15,12.6026,7.56757,13.04,124.497
1,70,15,12.9542,6.48649,10.86,140.714
1,70,15,7.1252,3.24324,5.82,142.76
1,70,15,7.6708,1.08108,5.62,131.289
1,70,15,10.8722,3.24324,10.01,150.352
1,70,15,18.5483,6.95135,14.62,142.989
1,70,15,6.2304,1.62162,4.53,150.169
1,70,15,7.5979,2.16216,5.47,163.744
1,70,15,12.0479,1.08108,8.95,119.324
1,70,15,7.9522,3.24324,7.24,131.272
1,70,15,2.8247,0.540541,0.71,143.694
1,70,15,4.1629,2.16216,2.26,156.881
1,70,15,15.91,7.02703,15.29,135.816
1,70,15,18.6334,8.10811,15.09,132.361
1,70,15,7.707,3.24324,6.44,130.491
1,70,15,2.7207,0,0.88,0
1,70,15,22.8039,7.56757,19.93,127.811
1,70,15,4.4995,1.62162,2.91,162.261
1,70,15,8.0383,2.16216,6.15,111.884
1,70,15,8.074,4.86486,6.79,133.634
1,75,15,9.4611,2.7027,7.41,132.583
1,75,15,13.0664,6.48649,12.12,126.455
1,75,15,2.5975,0,0.38,0
1,75,15,8.4653,4.32432,7.76,136.658
1,75,15,10.4283,2.7027,8.78,118.399
1,75,15,3.3385,1.08108,1.74,134.457
1,75,15,6.9598,2.36757,5.15,124.576
1,75,15,14.2327,5.40541,12.1,124.411
1,75,15,25.4255,8.64865,21.5,152.397
1,75,15,9.7087,4.86486,7.78,138.95
1,75,15,7.9301,3.24324,6.7,126.152
1,75,15,13.6728,4.86486,12.16,134.443
1,75,15,12.4884,4.86486,10.48,134.962
1,75,15,10.311,4.86486,8.84,133.026
1,75,15,3.5811,1.37297,1.89,167.399
1,75,15,2.588,0,0.19,0
1,75,15,26.7983,9.72973,24.72,131.896
1,75,15,3.3518,1.62162,1.62,177.173
1,75,15,12.4386,4.86486,10.3,127.802
1,75,15,9.7655,4.57297,7.01,133.675
1,80,15,10.2134,4.86486,9.58,116.013
1,80,15,6.982,1.30811,5.94,136.552
1,80,15,7.9291,4.72432,6.46,123.501
1,80,15,21.1006,6.91892,18.58,127.744
1,80,15,9.1757,3.24324,7.3,137.556
1,80,15,12.0252,4.73514,10.21,152.526
1,80,15,5.8689,2.7027,4.08,150.687
1,80,15,5.9461,1.62162,4.22,134.52
1,80,15,7.8115,2.7027,6.04,121.382
1,80,15,19.8639,7.56757,18.21,136.968
1,80,15,6.402,2.15135,4.19,164.065
1,80,15,4.0665,0.540541,1.6,133.945
1,80,15,3.6993,0,2.41,0
1,80,15,6.39,2.7027,4.1,150.243
1,80,15,2.4817,0.540541,0.64,128.271
1,80,15,4.378,1.08108,3.16,119.068
1,80,15,7.9754,2.7027,6.23,126.462
1,80,15,2.1216,0,0.21,0
1,80,15,22.6316,9.72973,19.81,128.116
1,80,15,12.6264,5.94595,10.76,152.322
1,90,15,22.8573,5.40541,21.77,128.565
1,90,15,16.5576,4.86486,15.05,122.781
1,90,15,9.6394,2.16216,7.12,116.852
1,90,15,5.244,2.16216,4.05,125.157
1,90,15,3.693,0.540541,1.71,120.204
1,90,15,3.2263,0.540541,1.14,108.068
1,90,15,11.6729,4.32432,10.37,125.899
1,90,15,24.1547,11.8919,23.76,142.329
1,90,15,11.2478,4.99459,9.18,131.795
1,90,15,12.2431,5.40541,10.34,139.874
1,90,15,3.4587,0.540541,2.08,145.489
1,90,15,3.8077,0.540541,1.64,147.247
1,90,15,5.6126,1.62162,3.07,127.059
1,90,15,25.9328,7.67568,22.86,149.688
1,90,15,7.2527,4.32432,5.47,117.582
1,90,15,7.9633,3.45946,6.47,144.528
1,90,15,7.5095,2.7027,5.68,115.091
1,90,15,27.1615,12.4324,25.29,129.87
1,90,15,5.4285,1.62162,3.99,159.495
1,90,15,3.7541,1.08108,1.51,111.112
1,100,15,31.0611,9.34054,27.98,125.3
1,100,15,18.7179,7.56757,16.59,123.631
1,100,15,13.8904,4.32432,10.92,122.57
1,100,15,8.1631,1.76216,5.81,115.607
1,100,15,7.1475,0.540541,4.35,120.837
1,100,15,2.7699,0.540541,0.42,193.468
1,100,15,15.6297,3.93514,12.92,144.387
1,100,15,6.7452,2.16216,5.42,125.045
1,100,15,11.3626,1.08108,9.55,126.882
1,100,15,8.0374,2.7027,5.69,123.706
1,100,15,21.056,3.96757,18.88,119.629
1,100,15,4.572,0.0108108,2.2,137.838
1,100,15,2.8135,0,1.34,0
1,100,15,18.7078,5.94595,18.2,143.736
1,100,15,17.2683,7.56757,16.88,133.264
1,100,15,4.8075,1.08108,2.33,111.561
1,100,15,9.2564,2.67027,6.55,125.559
1,100,15,3.6343,0.540541,1.52,134.291
1,100,15,4.9024,1.62162,3.31,127.776
1,100,15,13.5163,2.16216,12.07,119.128
1,10,20,9.3508,4.32432,7.7,139.291
1,10,20,6.4162,2.7027,3.73,185.486
1,10,20,1.786,0,0.05,0
1,10,20,4.7159,2.7027,3.29,139.94
1,10,20,10.3383,7.41622,9.12,149.07
1,10,20,9.168,8.64865,8.26,185.22
1,10,20,11.009,6.48649,10.12,153.186
1,10,20,11.5439,11.8919,11.59,198.473
1,10,20,15.1299,9.63243,15.44,159.237
1,10,20,6.6615,5.40541,4.97,170.488
1,10,20,4.8028,4.86486,4.36,225.6
1,10,20,7.0444,3.78378,6.48,154.574
1,10,20,8.7181,9.18919,9.46,168.443
1,10,20,14.0618,14.3351,12.21,181.155
1,10,20,11.7712,8.64865,11.58,154.342
1,10,20,5.8118,2.7027,3.98,186.896
1,10,20,12.2202,7.02703,11.24,179.081
1,10,20,3.4434,4.32432,2.22,211.954
1,10,20,7.0739,7.56757,5.38,209.159
1,10,20,3.1135,1.08108,1.5,124.607
1,20,20,14.1521,9.76216,12.88,171.131
1,20,20,4.8654,4.86486,4.97,162.787
1,20,20,6.4957,5.61081,4.43,193.631
1,20,20,10.1401,3.24324,8.33,146.769
1,20,20,10.7612,5.94595,7.99,176.462
1,20,20,6.2378,5.6,4.82,169.879
1,20,20,3.0502,1.08108,0.85,130.238
1,20,20,2.9961,0.540541,0.99,117.58
1,20,20,11.6711,5.53514,10.87,149.488
1,20,20,6.3119,5.94595,5.18,145.534
1,20,20,9.1397,10.2703,7.99,198.354
1,20,20,9.7881,4.32432,7.18,141.86
1,20,20,10.1329,8.64865,10.33,177.142
1,20,20,10.7778,7.96757,9.26,160.539
1,20,20,8.6212,7.56757,5.54,192.647
1,20,20,7.6431,4.86486,6.21,182.361
1,20,20,17.6083,10.9838,15.74,150.465
1,20,20,11.704,8.64865,12.9,149.263
1,20,20,16.2993,7.56757,13.52,138.942
1,20,20,5.5698,3.24324,4.21,178.027
1,30,20,11.1543,6.58378,10.69,135.671
1,30,20,13.7938,7.02703,11.63,177.888
1,30,20,5.6559,2.21622,4.31,117.563
1,30,20,1.8821,0,0,0
1,30,20,6.6274,5.40541,5.37,189.678
1,30,20,12.4762,8.64865,9.9,154.961
1,30,20,8.5123,9.24324,9.37,156.371
1,30,20,7.3488,4.86486,6.82,148.128
1,30,20,2.227,0,0,0
1,30,20,4.9038,3.24324,3.46,145.289
1,30,20,4.5149,2.16216,3.1,128.865
1,30,20,7.0353,2.7027,4.55,133.034
1,30,20,17.8639,13.9027,14.81,164.135
1,30,20,11.4609,8.28108,10.07,175.305
1,30,20,3.9476,2.7027,2.93,154.935
1,30,20,9.4054,5.40541,8.22,172.779
1,30,20,2.9715,1.23243,1.26,171.325
1,30,20,4.7122,2.7027,3.24,158.243
1,30,20,19.2341,13.5135,17.66,155.163
1,30,20,6.943,6.48649,5.98,179.413
1,40,20,12.1336,9.72973,12.1,162.269
1,40,20,4.9456,2.7027,4.09,148.09
1,40,20,9.9118,7.44865,8.59,169.313
1,40,20,2.2536,0.0540541,0.11,303.759
1,40,20,15.6883,5.40541,12.83,158.618
1,40,20,14.7845,11.3514,14.38,161.458
1,40,20,7.0524,4.32432,5.2,161.188
1,40,20,4.1193,1.62162,2.48,132.868
1,40,20,9.0629,4.86486,7.93,145.823
1,40,20,10.6933,4.86486,7.88,173.19
1,40,20,7.7643,3.24324,5.66,129.97
1,40,20,11.2591,4.94054,8.51,144.592
1,40,20,5.5917,3.24324,3.55,173.802
1,40,20,4.4769,2.16216,2.56,126.863
1,40,20,3.7121,1.08108,1.51,155.984
1,40,20,4.4933,1.62162,3.04,132.085
1,40,20,17.8095,11.9459,15.95,149.379
1,40,20,7.3904,2.16216,4,161.815
1,40,20,10.9865,6.33514,10.13,151.045
1,40,20,7.0642,3.78378,7.45,132.549
1,50,20,8.4252,2.16216,5.66,135.792
1,50,20,24.9665,12.973,23.77,148.77
1,50,20,7.8315,4.32432,6.45,124.148
1,50,20,7.433,4.32432,6.15,179.215
1,50,20,11.2734,5.94595,9.89,140.088
1,50,20,4.0973,2.7027,1.76,178.654
1,50,20,10.6955,3.32973,7.81,171.197
1,50,20,13.0793,11.8919,13.2,156.622
1,50,20,10.3588,3.61081,9.52,135.401
1,50,20,3.5756,2.16216,1.16,202.11
1,50,20,11.9339,7.56757,12.48,126.807
1,50,20,9.4975,4.94054,6.83,156.444
1,50,20,6.9343,2.41081,4.26,144.024
1,50,20,5.4396,3.6973,3.55,151.123
1,50,20,4.5231,2.16216,3.68,123.497
1,50,20,2.2626,0,0.08,0
1,50,20,16.6364,9.72973,16.58,144.889
1,50,20,3.8342,2.7027,1.99,173.13
1,50,20,2.2751,0,0.15,0
1,50,20,4.2312,2.16216,2.09,216.887
1,60,20,6.4422,1.70811,4.28,195.84
1,60,20,3.0499,0.540541,0.86,147.937
1,60,20,8.1226,4.03243,6.43,186.056
1,60,20,11.8372,5.94595,9.11,137.895
1,60,20,4.4295,2.16216,2.3,139.832
1,60,20,2.3764,0,0,0
1,60,20,10.2597,5.94595,8.65,154.724
1,60,20,5.2848,2.7027,4.04,144.566
1,60,20,8.449,5.40541,6.37,173.342
1,60,20,8.0122,5.40541,7.83,155.041
1,60,20,4.1827,1.62162,1.97,133.25
1,60,20,5.4481,2.16216,3.35,183.521
1,60,20,14.3342,8.21622,12.69,124.939
1,60,20,4.5753,1.62162,2.64,163.584
1,60,20,8.7058,5.94595,8.28,133.502
1,60,20,8.1685,4.72432,6.76,131.18
1,60,20,9.2572,7.56757,7.14,149.883
1,60,20,7.7866,3.6,5.01,136.792
1,60,20,14.3685,8.10811,12.53,156.739
1,60,20,4.3922,2.16216,2.84,233.295
1,70,20,18.282,7.71892,17.86,125.048
1,70,20,9.1285,4.44324,7.36,135.513
1,70,20,8.1008,8.07568,8.78,142.785
1,70,20,5.8233,4.32432,4.29,164.863
1,70,20,7.2229,2.7027,5.72,124.221
1,70,20,11.9107,8.10811,10.71,133.844
1,70,20,9.4069,5.94595,9.85,142.823
1,70,20,5.4043,3.78378,4.71,126.218
1,70,20,10.0235,5.40541,9.11,150.586
1,70,20,5.4862,2.7027,3.52,119.46
1,70,20,10.4078,4.86486,8.87,116.8
1,70,20,28.4337,14.6162,27.69,139.062
1,70,20,12.3794,7.02703,11.59,123.785
1,70,20,9.8317,4.74595,7.92,133.907
1,70,20,2.2398,0,0,0
1,70,20,3.4706,0.540541,1.5,128.825
1,70,20,3.7161,2.16216,1.67,162.505
1,70,20,14.0343,3.83784,10.65,161.827
1,70,20,13.8113,7.42703,12.21,151.296
1,70,20,3.8294,1.08108,1.85,118.32
1,75,20,7.2816,3.65405,6.15,147.022
1,75,20,4.961,2.16216,3.59,125.089
1,75,20,12.9033,6.48649,12.04,125.377
1,75,20,6.9145,4.32432,5.5,162.083
1,75,20,8.7641,3.78378,7.2,142.546
1,75,20,2.7957,1.08108,1.02,197.59
1,75,20,5.1608,2.7027,3.46,148.496
1,75,20,8.9956,5.6973,8.07,133.039
1,75,20,3.6452,1.62162,2.57,116.165
1,75,20,7.1348,3.78378,5.96,138.712
1,75,20,11.1799,3.48108,8.48,123.817
1,75,20,23.9966,9.12432,24.26,131.822
1,75,20,3.8937,1.08108,2.51,137.843
1,75,20,10.8562,5.40541,10.36,128.956
1,75,20,13.6406,5.96757,12.83,149.893
1,75,20,17.586,8.64865,16.92,126.181
1,75,20,5.9397,2.16216,4.77,119.749
1,75,20,14.4809,10.8432,15.13,141.751
1,75,20,8.3226,2.16216,6.12,147.463
1,75,20,5.0678,1.62162,3.4,117.791
1,80,20,3.9296,1.62162,1.47,133.66
1,80,20,5.5111,2.7027,2.16,144.559
1,80,20,6.1979,2.7027,3.7,174.85
1,80,20,4.7132,1.62162,1.82,158.176
1,80,20,8.1453,5.40541,6,162.358
1,80,20,8.5225,4.32432,6.72,144.761
1,80,20,22.9331,8.16216,22.19,124.882
1,80,20,16.9521,9.56757,14.75,128.728
1,80,20,10.8915,6.18378,9.53,133.43
1,80,20,11.9885,5.40541,9.45,129.491
1,80,20,3.902,1.62162,1.98,122.463
1,80,20,6.323,3.24324,4.83,154.342
1,80,20,20.8655,10.3676,18.2,126.178
1,80,20,2.2203,0,0.21,0
1,80,20,9.4159,3.78378,7.29,124.661
1,80,20,13.9648,6.48649,11.59,139.1
1,80,20,11.9613,4.32432,10.37,119.986
1,80,20,17.0085,6.48649,14.26,128.442
1,80,20,6.305,2.7027,3.85,147.204
1,80,20,15.0915,4.74595,12.6,128.605
1,90,20,5.6986,2.7027,4.97,123.594
1,90,20,12.227,3.78378,10.45,141.863
1,90,20,3.1695,0.540541,1.17,135.12
1,90,20,15.9247,3.24324,12.03,119.544
1,90,20,19.2116,7.56757,17.46,139.795
1,90,20,2.0212,0,0,0
1,90,20,4.492,1.08108,1.99,194.902
1,90,20,9.046,3.78378,7.37,140.437
1,90,20,14.4954,4.75676,11.72,158.087
1,90,20,8.1715,2.16216,6.61,123.221
1,90,20,6.2693,3.24324,3.66,166.705
1,90,20,5.6168,1.49189,4.36,111.126
1,90,20,1.8622,0,0,0
1,90,20,5.8596,1.62162,4,131.239
1,90,20,6.2385,3.72973,4.97,157.227
1,90,20,11.5528,5.44865,8.88,146.332
1,90,20,14.0153,4.86486,11.98,132.723
1,90,20,13.0644,4.32432,11.48,120.38
1,90,20,3.4593,0,1.15,0
1,90,20,13.2057,3.92432,12.22,136.175
1,100,20,14.091,3.78378,11.7,123.096
1,100,20,6.8005,2.16216,4.17,124.898
1,100,20,21.97,9.47027,20.59,126.838
1,100,20,15.0067,7.56757,14.19,143.74
1,100,20,7.6118,1.08108,4.68,112.247
1,100,20,2.1792,0,0,0
1,100,20,15.1502,5.13514,11.36,125.579
1,100,20,3.4479,0.540541,1.52,119.563
1,100,20,13.7342,3.94595,11.89,138.345
1,100,20,11.7853,4.32432,10.93,130.573
1,100,20,30.7267,11.8919,28.23,122.586
1,100,20,11.5999,4.32432,9.47,124.729
1,100,20,23.8745,11.3514,25.97,135.29
1,100,20,6.6255,2.7027,5.1,117.933
1,100,20,8.441,4.32432,6.77,130.592
1,100,20,28.6288,10.2703,25.73,133.589
1,100,20,3.9247,0.540541,2.02,140.815
1,100,20,19.1697,5.94595,16.54,125.266
1,100,20,15.6967,9.18919,14.21,148.162
1,100,20,9.7044,4.32432,7.65,118.93
1,10,25,6.4815,4.32432,5.71,153.058
1,10,25,8.7158,5.40541,5.31,164.882
1,10,25,8.0825,9.72973,8.77,198.636
1,10,25,9.9499,9.00541,8.92,188.925
1,10,25,9.8492,7.9027,9.19,190.659
1,10,25,12.0628,8.10811,11.86,181.417
1,10,25,4.709,4.86486,2.38,303.07
1,10,25,20.5664,20.5405,20.2,183.131
1,10,25,5.0647,5.40541,4.16,211.473
1,10,25,3.1185,2.16216,1.94,163.918
1,10,25,5.0942,5.94595,4.48,242.912
1,10,25,12.081,11.6649,13.57,168.462
1,10,25,2.5983,1.62162,0.63,269.812
1,10,25,4.5554,3.78378,2.55,226.598
1,10,25,3.6649,2.16216,2.44,170.434
1,10,25,6.1641,5.40541,4.65,183.368
1,10,25,7.1771,4.32432,6.77,119.595
1,10,25,6.0114,3.24324,3.96,185.218
1,10,25,3.7308,3.24324,2.55,201.516
1,10,25,5.8951,8.10811,4,206.636
1,20,25,18.9737,18.9189,19.72,167.238
1,20,25,4.5782,2.7027,2.57,178.615
1,20,25,4.3789,3.78378,3.2,181.586
1,20,25,5.9308,2.7027,5.39,128.313
1,20,25,5.9161,3.79459,3.83,173.041
1,20,25,2.1913,0.540541,0.23,327.499
1,20,25,7.1958,5.94595,6.67,143.256
1,20,25,10.7639,7.56757,9.38,175.294
1,20,25,9.5279,6.62703,8.3,163.048
1,20,25,13.0761,9.72973,11.47,150.367
1,20,25,9.9346,10.8108,8.36,182.928
1,20,25,4.5036,3.24324,2.78,179.264
1,20,25,2.8396,1.08108,1.17,145.862
1,20,25,13.1515,10.2703,11.32,167.882
1,20,25,6.539,1.96757,4.65,122.331
1,20,25,9.4938,5.40541,7.34,131.228
1,20,25,3.4229,1.62162,2.04,137.737
1,20,25,11.7047,8.64865,10.56,150.208
1,20,25,9.3908,8.55135,7.81,185.009
1,20,25,6.159,8.10811,5.15,170.877
1,30,25,16.0838,10.8108,15.41,143.014
1,30,25,3.7826,4.99459,3.43,150.362
1,30,25,5.0136,5.40541,4.66,169.846
1,30,25,6.8101,4.32432,5.75,152.613
1,30,25,6.8294,3.32973,4.54,132.779
1,30,25,5.0888,3.24324,2.57,200.642
1,30,25,11.6548,8.10811,11.07,153.173
1,30,25,2.6219,1.08108,1.43,139.519
1,30,25,14.0128,12.973,12.87,168.699
1,30,25,11.0319,9.18919,10.2,180.19
1,30,25,11.5873,6.48649,9.29,152.702
1,30,25,15.8618,13.5135,14.81,140.386
1,30,25,5.8901,4.32432,4.57,141.663
1,30,25,14.7875,12.4324,14.47,165.009
1,30,25,16.5461,11.6216,17.24,145.263
1,30,25,11.4536,10.4432,11.33,150.996
1,30,25,3.3394,1.08108,2.08,123.982
1,30,25,5.307,2.7027,3.32,220.53
1,30,25,5.326,4.83243,3.2,175.423
1,30,25,3.4816,1.08108,1.31,129.666
1,40,25,5.4274,3.24324,4.3,150.033
1,40,25,9.3766,8.57297,8.31,188.781
1,40,25,6.7488,4.32432,4.15,162.302
1,40,25,2.2366,0,0,0
1,40,25,8.0729,5.40541,6.24,134.931
1,40,25,9.2139,9.18919,8.24,176.933
1,40,25,4.3942,3.78378,3.75,154.368
1,40,25,14.836,12.3243,14.47,156.984
1,40,25,11.8379,9.52432,12.11,141.293
1,40,25,8.7105,5.94595,6.17,182.207
1,40,25,5.4219,3.78378,3.6,180.219
1,40,25,11.7369,7.56757,11.14,154.789
1,40,25,6.7564,4.82162,5.95,118.376
1,40,25,2.9063,0.540541,0.44,139.9
1,40,25,3.9394,0.345946,1.39,115.761
1,40,25,5.2744,3.78378,4.08,130.861
1,40,25,9.446,7.43784,7.17,192.734
1,40,25,6.3969,2.7027,3.37,217.485
1,40,25,8.2204,4.32432,6.26,144.75
1,40,25,8.2251,4.86486,7.93,159.811
1,50,25,7.9391,5.40541,6.34,141.192
1,50,25,8.405,5.26486,9.68,142.858
1,50,25,7.9223,3.78378,6.26,152.83
1,50,25,2.9356,1.08108,0.9,183.551
1,50,25,6.0416,4.77838,5.63,156.531
1,50,25,7.6361,3.78378,6.21,132.858
1,50,25,6.8246,3.55676,4.74,147.317
1,50,25,9.3666,8.10811,8.8,158.83
